log_freight_cost,freight_vs_median_ratio,is_high_cost_shipment,log_weight,vendor_delay_rate,vendor_shipment_count,is_major_vendor,country_delay_rate,country_shipment_vol,is_high_volume_country,mode_delay_rate,composite_risk_score,order_month,order_quarter,order_dayofweek,is_end_of_quarter,is_weekend_order,freight_cost_per_kg,freight_vs_vendor_avg,vendor_mode_delay_rate,lead_time_days,vendor_avg_freight,vendor_freight_std,mode_air,mode_air_charter,mode_ocean,mode_truck,is_delayed
8.677721328597745,0.9999999999999999,0,6.467698726104354,0.09818181818181818,275,0,0.25329428989751096,683,0,0.21675118599705545,0.3431010510910042,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.0989010989010989,77.0,7181.721840490797,14413.02800836265,True,False,False,False,0
9.51565286124111,2.311803675003045,0,6.74993119378857,0.2782577393808495,2778,1,0.25329428989751096,683,0,0.21675118599705545,0.6019630988494064,7.0,3.0,2.0,0,0,15.907960140679952,1.0409376586592345,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.2782577393808495,2778,1,0.16666666666666666,1194,1,0.21675118599705545,0.5615368747289139,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
11.069453458737168,10.934104304256381,1,8.911529941736559,0.2782577393808495,2778,1,0.1883720930232558,430,0,0.21675118599705545,0.5716660736818167,7.0,3.0,2.0,0,0,8.65418284789644,4.9233077432466255,0.26333841463414637,67.0,13035.833497923397,18090.23454960664,True,False,False,False,0
7.473818806922743,0.299901782983838,0,5.54907608489522,0.2782577393808495,2778,1,0.29770992366412213,655,0,0.21675118599705545,0.6226903945795218,7.0,3.0,2.0,0,0,6.87625,0.1350370116556351,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.09818181818181818,275,0,0.24535315985130113,538,0,0.21675118599705545,0.3393951904077141,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.0989010989010989,68.0,7181.721840490797,14413.02800836265,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.09818181818181818,275,0,0.16666666666666666,1194,1,0.21675118599705545,0.5305781528068073,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.0,92.0,7181.721840490797,14413.02800836265,False,False,False,False,0
8.046133004209663,0.5316666822837116,0,6.566672429803241,0.2782577393808495,2778,1,0.1883720930232558,430,0,0.21675118599705545,0.5716660736818167,7.0,3.0,2.0,0,0,4.395352112676056,0.2393939751146044,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
6.817786806820344,0.15553895416340482,0,5.093750200806762,0.09818181818181818,275,0,0.19845857418111754,519,0,0.21675118599705545,0.3175110504574739,7.0,3.0,2.0,0,0,5.635555555555555,0.12712271796057317,0.0989010989010989,55.0,7181.721840490797,14413.02800836265,True,False,False,False,0
7.894866012124544,0.45700641690184507,0,5.834810737062605,0.2782577393808495,2778,1,0.16666666666666666,1194,1,0.21675118599705545,0.5615368747289139,7.0,3.0,2.0,0,0,7.866480938416422,0.20577663871108173,0.26333841463414637,37.0,13035.833497923397,18090.23454960664,True,False,False,False,0
